Source.Name,DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
TCS_Data.csv,12-02-2019,EQ,2070,2070,2018,2065.9,2051,2051.6,2042.96,3674.8,1711.15,2422903,4949899351,115864,TCS
TCS_Data.csv,11-02-2019,EQ,2060,2096,2048.9,2061.4,2065.6,2065.9,2077.11,3674.8,1711.15,1778730,3694622316,83603,TCS
TCS_Data.csv,08-02-2019,EQ,2075,2089.5,2051,2082.9,2055.65,2061.4,2072.46,3674.8,1711.15,1684474,3490998247,71171,TCS
TCS_Data.csv,07-02-2019,EQ,2074.75,2097.95,2067,2074.8,2078.25,2082.9,2084.77,3674.8,1711.15,1339945,2793476400,67902,TCS
TCS_Data.csv,06-02-2019,EQ,2049.9,2086.85,2041.05,2044.55,2070,2074.8,2067.55,3674.8,1711.15,1789812,3700533606,84074,TCS
TCS_Data.csv,05-02-2019,EQ,2050,2055,2028,2050.25,2051,2044.55,2043.13,3674.8,1711.15,1111404,2270739557,50408,TCS
TCS_Data.csv,04-02-2019,EQ,2029.95,2055.45,2023,2029.95,2049.2,2050.25,2039.87,3674.8,1711.15,1590764,3244951832,67625,TCS
TCS_Data.csv,01-02-2019,EQ,2009.5,2034.75,1998.1,2014.1,2024.2,2029.95,2022.08,3674.8,1711.15,3064163,6195976320,113684,TCS
TCS_Data.csv,31-01-2019,EQ,1987,2019.75,1985,1981.4,2009.5,2014.1,2008.37,3674.8,1711.15,4094319,8222922480,146142,TCS
TCS_Data.csv,30-01-2019,EQ,1979.6,1989.5,1954.65,1982.75,1984.15,1981.4,1975.06,3674.8,1711.15,2429575,4798566667,112445,TCS
TCS_Data.csv,29-01-2019,EQ,1962,1989.05,1936.65,1955,1983.35,1982.75,1959.99,3674.8,1711.15,2557626,5012920415,120832,TCS
TCS_Data.csv,28-01-2019,EQ,1933,1962,1925.5,1920.8,1960,1955,1948.39,3674.8,1711.15,2769033,5395144625,108034,TCS
TCS_Data.csv,25-01-2019,EQ,1902,1935,1901,1901.55,1919.5,1920.8,1921.92,3674.8,1711.15,2327080,4472468048,96992,TCS
TCS_Data.csv,24-01-2019,EQ,1884.8,1905.25,1875,1875.6,1902,1901.55,1893.8,3674.8,1711.15,1962927,3717393857,109822,TCS
TCS_Data.csv,23-01-2019,EQ,1901,1906.1,1870,1901.9,1881,1875.6,1882.8,3674.8,1711.15,2578169,4854176209,116599,TCS
TCS_Data.csv,22-01-2019,EQ,1907.1,1918.25,1890,1908.7,1896.7,1901.9,1902.97,3674.8,1711.15,2457093,4675762855,186202,TCS
TCS_Data.csv,21-01-2019,EQ,1902,1932,1895.45,1900.65,1903.5,1908.7,1916.27,3674.8,1711.15,2409803,4617841217,119665,TCS
TCS_Data.csv,18-01-2019,EQ,1881,1904.2,1876,1894.3,1899.5,1900.65,1891.36,3674.8,1711.15,1683728,3184540713,110667,TCS
TCS_Data.csv,17-01-2019,EQ,1878,1898,1871.3,1870.15,1895,1894.3,1887.33,3674.8,1711.15,2625816,4955787778,124983,TCS
TCS_Data.csv,16-01-2019,EQ,1870,1875,1847,1867.8,1873.95,1870.15,1861.89,3674.8,1711.15,2359280,4392724354,131093,TCS
TCS_Data.csv,15-01-2019,EQ,1810,1869.35,1808,1813.25,1866,1867.8,1857.55,3674.8,1711.15,7711653,14324788401,199057,TCS
TCS_Data.csv,14-01-2019,EQ,1850,1851,1810,1842.55,1815.45,1813.25,1817.21,3674.8,1711.15,3615370,6569891233,193940,TCS
TCS_Data.csv,11-01-2019,EQ,1870,1875,1835,1888.55,1843.45,1842.55,1849.37,3674.8,1711.15,9209862,17032412187,290559,TCS
TCS_Data.csv,10-01-2019,EQ,1890,1905,1872.1,1886.95,1883,1888.55,1891.77,3674.8,1711.15,3053461,5776451270,123512,TCS
TCS_Data.csv,09-01-2019,EQ,1907.4,1919,1866.7,1893.55,1884.6,1886.95,1897.56,3674.8,1711.15,2414376,4581424759,120123,TCS
TCS_Data.csv,08-01-2019,EQ,1905.4,1906.4,1883.3,1897.9,1891,1893.55,1892.03,3674.8,1711.15,1691756,3200853934,93357,TCS
TCS_Data.csv,07-01-2019,EQ,1891.8,1908.8,1881,1876.85,1898,1897.9,1894.04,3674.8,1711.15,1856423,3516134996,87327,TCS
TCS_Data.csv,04-01-2019,EQ,1900,1901.2,1841,1899.95,1882,1876.85,1869.19,3674.8,1711.15,4280862,8001741605,208198,TCS
TCS_Data.csv,03-01-2019,EQ,1919,1944.95,1893.1,1923.3,1901,1899.95,1916.85,3674.8,1711.15,2611668,5006177891,144072,TCS
TCS_Data.csv,02-01-2019,EQ,1905,1934.45,1900,1902.8,1919,1923.3,1922.9,3674.8,1711.15,2100463,4038986341,85488,TCS
TCS_Data.csv,01-01-2019,EQ,1896,1910,1885,1893.05,1905.9,1902.8,1899.78,3674.8,1711.15,1094883,2080034194,32636,TCS
TCS_Data.csv,31-12-2018,EQ,1908,1909,1886.15,1896.05,1894.75,1893.05,1896.42,3674.8,1711.15,1879740,3564772254,66284,TCS
TCS_Data.csv,28-12-2018,EQ,1915,1920,1893,1908.95,1897,1896.05,1907.36,3674.8,1711.15,2239130,4270838132,112230,TCS
TCS_Data.csv,27-12-2018,EQ,1909,1941.7,1872.1,1889.2,1909.1,1908.95,1920.44,3674.8,1711.15,4968201,9541145914,143656,TCS
TCS_Data.csv,26-12-2018,EQ,1921.8,1921.8,1870.25,1918.5,1892,1889.2,1884.77,3674.8,1711.15,2446614,4611297889,97165,TCS
TCS_Data.csv,24-12-2018,EQ,1905.8,1938.9,1905,1895.8,1922,1918.5,1924.7,3674.8,1711.15,1864116,3587857372,94556,TCS
TCS_Data.csv,21-12-2018,EQ,1948,1950,1886.55,1954.05,1905,1895.8,1913.17,3674.8,1711.15,3729956,7136052188,148411,TCS
TCS_Data.csv,20-12-2018,EQ,1953.8,1974.9,1946,1968.45,1955,1954.05,1955.65,3674.8,1711.15,1940277,3794509954,110330,TCS
TCS_Data.csv,19-12-2018,EQ,1984.8,1984.8,1960.05,1987.85,1970.8,1968.45,1968.84,3674.8,1711.15,2498833,4919804831,162431,TCS
TCS_Data.csv,18-12-2018,EQ,1991.9,2002,1976.4,1994.3,1987.9,1987.85,1986.56,3674.8,1711.15,1768742,3513711449,98048,TCS
TCS_Data.csv,17-12-2018,EQ,1999,2004.9,1985,1989.75,1992.9,1994.3,1993.85,3674.8,1711.15,1227921,2448295271,82547,TCS
TCS_Data.csv,14-12-2018,EQ,1983,1998.95,1975.25,1982.6,1989,1989.75,1984.61,3674.8,1711.15,2473761,4909442438,131978,TCS
TCS_Data.csv,13-12-2018,EQ,2024,2029.7,1974.5,2016.8,1981.95,1982.6,1995.57,3674.8,1711.15,3748429,7480237533,230059,TCS
TCS_Data.csv,12-12-2018,EQ,2001.1,2022,1984.95,2000,2016.5,2016.8,2011.87,3674.8,1711.15,2219993,4466342396,137802,TCS
TCS_Data.csv,11-12-2018,EQ,1970,2010,1961,1975.8,1997.05,2000,1993.07,3674.8,1711.15,2942014,5863626490,155565,TCS
TCS_Data.csv,10-12-2018,EQ,1975,2011,1960,1995.2,1961,1975.8,1988.81,3674.8,1711.15,2010786,3999073164,131125,TCS
TCS_Data.csv,07-12-2018,EQ,1985.05,2003.9,1973,1992.7,1999.85,1995.2,1991.36,3674.8,1711.15,1680420,3346325827,99269,TCS
TCS_Data.csv,06-12-2018,EQ,1998,2017,1979.6,2006.75,1990,1992.7,1997.82,3674.8,1711.15,2321216,4637371316,123556,TCS
TCS_Data.csv,05-12-2018,EQ,2006,2018,1985,2010.85,2003.9,2006.75,2004.02,3674.8,1711.15,2501539,5013123489,107625,TCS
TCS_Data.csv,04-12-2018,EQ,1983,2019.4,1971,1982.4,2009.85,2010.85,2004.77,3674.8,1711.15,3270615,6556823315,143841,TCS
TCS_Data.csv,03-12-2018,EQ,1984,1990,1968.3,1968.25,1984,1982.4,1978.67,3674.8,1711.15,1610576,3186800046,125194,TCS
TCS_Data.csv,30-11-2018,EQ,1966,1991,1959.85,1960.55,1974.8,1968.25,1972.18,3674.8,1711.15,5268901,10391195273,205076,TCS
TCS_Data.csv,29-11-2018,EQ,1997,1997,1942.55,1983.9,1970,1960.55,1964.64,3674.8,1711.15,4035441,7928194386,160612,TCS
TCS_Data.csv,28-11-2018,EQ,1889,1989,1882.5,1890.25,1985.05,1983.9,1951.77,3674.8,1711.15,5313249,10370244429,227744,TCS
TCS_Data.csv,27-11-2018,EQ,1854,1897.9,1835.35,1846.1,1895,1890.25,1864.24,3674.8,1711.15,3344839,6235572685,143244,TCS
TCS_Data.csv,26-11-2018,EQ,1819,1860,1784.5,1812.55,1846,1846.1,1813.41,3674.8,1711.15,4333177,7857828743,203328,TCS
TCS_Data.csv,22-11-2018,EQ,1820,1847.6,1809.95,1812,1816.2,1812.55,1830.63,3674.8,1711.15,3194219,5847440797,139414,TCS
TCS_Data.csv,21-11-2018,EQ,1871,1871.05,1798.55,1878.25,1813,1812,1813.73,3674.8,1711.15,3840461,6965554445,182675,TCS
TCS_Data.csv,20-11-2018,EQ,1902,1902,1874.2,1902.45,1880,1878.25,1883.47,3674.8,1711.15,1190182,2241673953,60265,TCS
TCS_Data.csv,19-11-2018,EQ,1899,1907.35,1864.3,1886.6,1902,1902.45,1883.58,3674.8,1711.15,1740628,3278604708,81373,TCS
TCS_Data.csv,16-11-2018,EQ,1889,1899.8,1870.25,1872.85,1889,1886.6,1883.01,3674.8,1711.15,1829729,3445403284,86826,TCS
TCS_Data.csv,15-11-2018,EQ,1864,1899,1857.6,1880.65,1877,1872.85,1881.5,3674.8,1711.15,1829123,3441500866,132944,TCS
TCS_Data.csv,14-11-2018,EQ,1925,1929.9,1870,1934.95,1880,1880.65,1883.81,3674.8,1711.15,2422318,4563195897,112536,TCS
TCS_Data.csv,13-11-2018,EQ,1915,1939,1903,1914.85,1936.2,1934.95,1927.95,3674.8,1711.15,1418432,2734662511,60182,TCS
TCS_Data.csv,12-11-2018,EQ,1908.5,1946.1,1908.5,1909.2,1917.8,1914.85,1928.01,3674.8,1711.15,2552008,4920284834,94374,TCS
TCS_Data.csv,09-11-2018,EQ,1961,1961.95,1905,1942.15,1908,1909.2,1918.61,3674.8,1711.15,2570479,4931753732,201582,TCS
TCS_Data.csv,07-11-2018,EQ,1940,1949,1937,1932.7,1941,1942.15,1942.26,3674.8,1711.15,144530,280714185,9190,TCS
TCS_Data.csv,06-11-2018,EQ,1894,1937.5,1891,1890.85,1930,1932.7,1926.88,3674.8,1711.15,1398710,2695142003,81458,TCS
TCS_Data.csv,05-11-2018,EQ,1910,1927.35,1884.75,1913.45,1894,1890.85,1901.41,3674.8,1711.15,1713366,3257810199,97267,TCS
TCS_Data.csv,02-11-2018,EQ,1934.2,1954.6,1905,1935.75,1913.45,1913.45,1926.04,3674.8,1711.15,1818635,3502756050,89292,TCS
TCS_Data.csv,01-11-2018,EQ,1943.65,1944.35,1901.3,1938.15,1928,1935.75,1918.75,3674.8,1711.15,2769759,5314468624,136593,TCS
TCS_Data.csv,31-10-2018,EQ,1900,1943.9,1875.45,1894.8,1934.6,1938.15,1915.93,3674.8,1711.15,2769190,5305567327,155493,TCS
TCS_Data.csv,30-10-2018,EQ,1867,1909.4,1845,1871,1894,1894.8,1890.59,3674.8,1711.15,2404883,4546640693,125360,TCS
TCS_Data.csv,29-10-2018,EQ,1808.7,1877.95,1784.35,1799.1,1866,1871,1832.62,3674.8,1711.15,2609483,4782188593,119651,TCS
TCS_Data.csv,26-10-2018,EQ,1853.9,1853.9,1791.1,1853,1796,1799.1,1813.56,3674.8,1711.15,2285970,4145736813,166483,TCS
TCS_Data.csv,25-10-2018,EQ,1844,1876.9,1825.05,1848.5,1845,1853,1859.3,3674.8,1711.15,2507233,4661706321,160372,TCS
TCS_Data.csv,24-10-2018,EQ,1852.05,1874,1811.1,1843.65,1865.5,1848.5,1841.95,3674.8,1711.15,2735913,5039409503,143163,TCS
